597,_,很好,整体,正面
598,_,不敢用,整体,负面
599,隔离效果,不好,功效,负面
600,_,可以,整体,正面
600,_,挺好的,整体,正面
601,细腻,不油腻,使用体验,正面
601,细腻,均匀,使用体验,正面
601,用完,很自然,功效,正面
601,_,喜欢,整体,正面
602,赠品,还有,价格,正面
602,_,很自然,功效,正面
602,_,购买,整体,正面
602,_,还不错,整体,正面
602,_,很香,气味,正面
603,_,骗人的,整体,负面
604,_,很舒服,使用体验,正面
604,保湿效果,真的不错,功效,正面
604,真心,不错,整体,正面
604,_,干性,整体,正面
604,_,贴在,整体,正面
605,保湿,很自然,功效,正面
605,涂上,很自然,功效,正面
605,_,购买,整体,正面
605,_,非常不错,整体,正面
606,涂少量,很自然,功效,正面
606,_,好用,整体,正面
606,_,好评,整体,正面
607,_,值,整体,正面
607,_,非常好,整体,正面
607,_,非常快,物流,正面
608,_,方便,使用体验,正面
608,效果,不错,功效,正面
609,价格,实惠,价格,正面
609,_,很补水,功效,正面
609,精华,很多,成分,正面
609,_,挺好,整体,正面
610,精华,少了点,成分,负面
610,_,喜欢,整体,正面
610,_,超级好,整体,正面
610,_,很好闻,气味,正面
611,包装,好的,包装,正面
611,_,希望,整体,负面
612,价格,贵,价格,负面
612,_,不知道真假,真伪,中性
613,_,还不错,整体,正面
614,同事们,不错,整体,正面
614,同事们,好用,整体,正面
614,_,推荐,整体,正面
614,同事们,超级好用,整体,正面
615,味道,好闻,气味,正面
615,味道,没用,气味,负面
615,味道,还可以,气味,正面
616,_,很多,其他,正面
616,_,还不错,整体,正面
617,_,很喜欢,整体,正面
618,价格,划算,价格,正面
618,价格,好,价格,正面
618,补水效果,挺好的,功效,正面
618,购买,值得,整体,正面
619,_,不好用,整体,负面
620,产品效果,很好,功效,正面
621,外包装感觉,挺好看的,包装,正面
621,_,上,整体,正面
621,_,紫色,整体,正面
621,_,还不错,整体,正面
622,_,优惠,价格,正面
622,_,值得,整体,正面
622,_,购买,整体,正面
623,保湿效果,非常好,功效,正面
623,_,推荐,整体,正面
623,_,要,整体,正面
624,_,不错,整体,正面
625,_,划算,价格,正面
625,_,很舒服,使用体验,正面
625,_,推荐,整体,正面
626,_,不干,使用体验,正面
626,_,完脸,整体,正面
626,_,很好用,整体,正面
627,香味,_,气味,正面
627,水货,不一样,气味,负面
628,活动,搞,价格,正面
628,送货,亏,物流,正面
628,初一,大年,物流,正面
628,送货,搞,物流,正面
628,送货,物美价廉,物流,正面
628,物流,非常满意,物流,正面
628,送货,非常满意,物流,正面
629,_,很不错,整体,正面
629,速度,快,物流,正面
630,包装,严实,包装,正面
630,包装,到位,包装,正面
630,物流,快捷,物流,正面
630,物流,给力,物流,正面
631,包装,_,包装,正面
632,轻薄,一点也不干,使用体验,正面
632,轻薄,特别服帖,使用体验,正面
632,轻薄,透气,使用体验,正面
633,_,便宜很多,价格,正面
634,量,太少了,其他,负面
634,_,好小,尺寸,负面
634,紫色,选,整体,正面
635,_,不紧绷,使用体验,正面
635,紫色,洗面,整体,正面
635,味道,刺鼻,气味,正面
635,味道,没有,气味,负面
635,_,香香的,气味,正面
636,_,拔干,使用体验,负面
636,遮瑕,一般,功效,中性
636,_,不错,整体,正面
637,_,好,整体,正面
637,_,很好,整体,正面
637,_,非常好,整体,正面
638,_,水水的,使用体验,正面
638,_,润润的,使用体验,正面
638,服务,快,服务,正面
638,快递,_,物流,负面
638,品牌 小哥,好,物流,正面
638,送货速度,快,物流,正面
639,老婆大人,很满意,整体,正面
639,关键,很满意,整体,正面
639,购物,非常棒,整体,正面
640,水润度,还不错,整体,正面
641,_,不推荐,整体,负面
642,_,很多,其他,正面
642,_,不错,整体,正面
643,购买,值得,整体,正面
643,_,还不错,整体,正面
644,体验,不错,整体,正面
644,体验,用后,整体,正面
645,_,过敏了,使用体验,负面
646,_,非常喜欢,整体,正面
647,_,是正品,真伪,正面
648,_,很舒服,使用体验,正面
648,_,推荐,整体,正面
649,包装,没,包装,负面
649,_,可以,整体,正面
650,_,上,整体,正面
650,_,很好,整体,正面
651,提亮,好用,功效,正面
651,真心,好用,整体,正面
652,_,很好,整体,正面
653,泡沫,丰富,使用体验,正面
653,_,清洁,功效,正面
653,_,喜欢,整体,正面
654,_,很划算,价格,正面
654,活动,很多,价格,正面
654,_,挺好用的,整体,正面
655,_,有点滑,使用体验,中性
655,_,可以,整体,正面
655,味道,淡淡的,气味,正面
656,效果,不错,功效,正面
656,_,干,整体,正面
657,保湿效果,不错,功效,正面
657,_,挺好用的,整体,正面
657,_,挺好的,整体,正面
657,_,还有,整体,正面
658,_,挺保湿的,功效,正面
658,_,干,整体,负面
659,客户,不错,整体,正面
659,_,喜欢,整体,正面
659,客户,老,整体,正面
660,老妈,相信,真伪,正面
661,_,还不错,整体,正面
661,_,还可以,整体,正面
662,包装,很好,包装,正面
662,物流,快,物流,正面
663,_,很好,整体,正面
663,_,非常不错,整体,正面
664,泡沫,多,使用体验,正面
664,_,还保湿,功效,正面
664,_,挺好的,整体,正面
665,_,假,整体,正面
666,贴合,很好,使用体验,正面
666,保湿效果,很好,功效,正面
667,_,很好用,整体,正面
668,_,不刺激,使用体验,正面
668,_,很棒,整体,正面
668,品牌 物流,快,物流,正面
669,_,很细,使用体验,正面
669,_,还不错,整体,正面
670,_,很不错,整体,正面
670,_,满意,整体,正面
671,_,得,整体,正面
671,_,用后,整体,正面
671,快递,挺快的,物流,正面
672,补水效果,棒,功效,正面
672,精华,比较多,成分,正面
672,_,不错,整体,正面
672,_,好用,整体,正面
672,_,推荐,整体,正面
672,_,购买,整体,正面
673,效果,很好,功效,正面
673,_,很满意,整体,正面
674,_,优惠,价格,正面
674,_,便宜,价格,正面
674,气味,还好,气味,正面
675,个人,不好用,整体,负面
676,_,很划算,价格,正面
676,_,很舒服,使用体验,正面
677,赠品,多,价格,正面
677,价格,实惠,价格,正面
677,_,方便,使用体验,正面
677,面膜质量,好,其他,正面
677,效果,好,功效,正面
677,包装,完整,包装,正面
677,快递,很快,物流,正面
678,_,划算,价格,正面
678,_,不错,整体,正面
679,_,很喜欢,整体,正面
680,价钱,不卡粉,价格,正面
680,价钱,优惠,价格,正面
680,保湿,还行,功效,正面
681,单,到,整体,中性
681,中午,到,整体,中性
681,_,推荐,整体,正面
681,快递小哥,到,物流,中性
681,快递小哥,超快,物流,正面
681,速度,超快,物流,正面
681,单,超快,物流,正面
682,活动,_,价格,正面
682,_,超值,价格,正面
682,_,够用,整体,正面
683,_,回,整体,正面
683,_,挺好的,整体,正面
684,_,不浮粉,使用体验,正面
684,_,很轻薄,使用体验,正面
685,_,便宜,价格,正面
685,_,粘,整体,负面
685,_,还行,整体,正面
686,遮瑕效果,不错,功效,正面
686,提亮,不错,功效,正面
686,_,不错,整体,正面
686,_,挺好用的,整体,正面
687,_,很舒服,使用体验,正面
687,_,很薄,使用体验,正面
687,_,好,整体,正面
688,_,很好用,整体,正面
689,活动,_,价格,正面
689,价格,很优惠,价格,正面
689,_,很好,整体,正面
690,_,推荐,整体,正面
690,_,还不错,整体,正面
691,隔离,值得推荐,功效,正面
691,物流,不错,物流,正面
691,物流,很快,物流,正面
692,_,不错,整体,正面
692,物流,快,物流,正面
693,遮暇效果,非常不错,功效,正面
693,_,很好,整体,正面
693,_,很好用,整体,正面
693,_,紫色,整体,正面
694,个人,便宜,价格,正面
694,_,好用,整体,正面
695,_,特别好用,整体,正面
696,活动,搞,价格,正面
697,货物包装,精致,包装,正面
697,_,信任,整体,正面
697,_,挺好的,整体,正面
697,态度,话说,服务,正面
698,上妆,贴,使用体验,正面
698,偏黄皮肤,可以,整体,正面
698,_,好评,整体,正面
699,_,5星好评,整体,正面
699,_,推荐,整体,正面
699,时间,追加,物流,正面
700,_,不好用,整体,负面
700,_,失望,整体,负面
701,瓶子,好看,包装,正面
701,_,好用,整体,正面
702,_,很不错,整体,正面
702,_,很好,整体,正面
703,店里,划算,价格,正面
703,活动力度,可以,价格,正面
703,店里,很多,成分,正面
703,_,还可以,整体,正面
704,外壳,打开,包装,正面
704,时候,到,整体,中性
704,时候,弄,整体,正面
704,_,无语,整体,负面
704,臭塑料味,打开,气味,正面
704,_,假的,真伪,负面
705,_,生气,整体,负面
705,物流速度,快,物流,正面
706,补水效果,不错,功效,正面
706,物流,挺快的,物流,正面
707,_,不错,整体,正面
707,_,满意,整体,正面
708,_,还不错,整体,正面
709,_,很服贴,使用体验,正面
709,_,卵,整体,正面
709,_,好,整体,正面
709,_,很好,整体,正面
710,补水效果,没有,功效,负面
711,_,很划算,价格,正面
711,_,挺好的,整体,正面
712,_,好,整体,正面
712,物流,很快,物流,正面
713,_,挺干净的,功效,正面
713,_,挺好用,整体,正面
714,_,_,_,_
715,购物,不错,整体,正面
715,购物,很棒,整体,正面
715,物流,超快,物流,正面
716,补水效果,还不错,功效,正面
717,_,满意,整体,正面
718,肤色,改变,功效,正面
718,_,挺好的,整体,正面
718,_,推荐,整体,正面
718,_,购买,整体,正面
719,_,过敏了,使用体验,负面
719,_,不好,整体,负面
720,_,超实惠,价格,正面
720,_,不油腻,使用体验,正面
720,美白效果,不错,功效,正面
720,_,挺好,整体,正面
720,_,挺好的,整体,正面
721,_,不错,整体,正面
722,痘痘,不适合,使用体验,负面
722,肌肤,清爽,使用体验,正面
723,_,一般,整体,中性
724,_,还不错,整体,正面
725,_,不过敏,使用体验,正面
725,_,好评,整体,正面
725,_,挺好用的,整体,正面
726,价钱,便宜,价格,正面
726,发货,快,物流,正面
726,_,是正品,真伪,正面
727,补水,_,功效,正面
727,保湿,_,功效,中性
727,乳紫色,很好用,整体,正面
728,精华,少了点,成分,负面
728,_,还可以,整体,正面
729,_,很好用,整体,正面
730,_,不错,整体,正面
731,_,一般,整体,中性
731,_,不好,整体,负面
732,_,明显,功效,正面
732,_,很不错,整体,正面
732,女友,很喜欢,整体,正面
733,_,一般,整体,中性
734,性价比,高,价格,正面
734,水润,光滑,使用体验,正面
734,水润,细腻,使用体验,正面
734,_,很好用,整体,正面
735,_,便宜,价格,正面
735,_,很划算,价格,正面
735,_,还不错,整体,正面
735,_,还好,整体,正面
736,物流,挺快,物流,正面
737,降价,_,价格,负面
737,_,差评,整体,负面
737,_,赠,整体,正面
738,_,很实惠,价格,正面
738,水分,足,成分,正面
738,购买,值得,整体,正面
738,_,很不错,整体,正面
738,物流,快,物流,正面
739,_,很满意,整体,正面
739,_,非常喜欢,整体,正面
740,_,挺满意的,整体,正面
741,补水效果,不错,功效,正面
741,_,推荐,整体,正面
742,_,很划算,价格,正面
742,_,好,整体,正面
742,物流,到,物流,中性
742,物流,很快,物流,正面
743,清洁能力,好用,功效,正面
743,个人情况,好用,整体,正面
744,_,很不错,整体,正面
744,_,很棒,整体,正面
744,味道,好闻,气味,正面
745,肤色,比较好,功效,正面
745,_,挺好用的,整体,正面
746,_,不错,整体,正面
747,发货速度,挺快,物流,正面
748,推开,挺好,使用体验,正面
748,推开,清楚,使用体验,负面
748,防晒效果,清楚,功效,负面
749,礼品,感谢,价格,正面
750,效果,很好,功效,正面
750,_,是正品,真伪,正面
751,性价比,很高,价格,正面
751,_,很不错,整体,正面
751,_,购买,整体,正面
751,服务,好,服务,正面
751,服务,非常快,服务,正面
751,送货,非常快,物流,正面
752,_,清爽,使用体验,正面
752,_,还好,整体,正面
753,体验感好,便宜,价格,正面
753,购物,便宜,价格,正面
753,价格,便宜,价格,正面
753,给力,便宜,价格,正面
753,_,很喜欢,整体,正面
753,给力,快,物流,正面
753,物流速度,快,物流,正面
753,体验感好,快,物流,正面
753,购物,快,物流,正面
754,_,回,整体,正面
754,_,还好,整体,正面
755,_,实惠,价格,正面
755,_,很好,整体,正面
755,_,很方便,整体,正面
755,_,购买,整体,正面
755,_,很快,物流,正面
756,_,好,整体,正面
757,效果,一样,功效,正面
757,_,好用,整体,正面
758,质量,杠杠滴,其他,正面
758,_,很不错,整体,正面
758,_,棒棒哒,整体,正面
758,_,快,物流,正面
758,_,超级快,物流,正面
759,_,还可以,整体,正面
760,活动,不错,价格,正面
761,活动给力,多,价格,正面
762,_,温和不刺激,使用体验,正面
762,质量,不错,其他,正面
762,包装,很好,包装,正面
763,网购,失望,整体,负面
763,_,确实不错,整体,正面
763,老板,大大的,服务,中性
764,有钱人,贵,价格,负面
764,_,还好,整体,正面
764,人,便宜,物流,正面
765,粉丝,到,整体,中性
765,_,很不错,整体,正面
765,粉丝,老,整体,正面
765,发货,很快,物流,正面
766,_,很值,价格,正面
766,活动,搞,价格,正面
766,_,赞,整体,正面
767,_,好用,整体,正面
767,_,购买,整体,正面
768,_,不错,整体,正面
769,_,不错,整体,正面
770,_,很喜欢,整体,正面
770,味道,喜欢,气味,正面
771,隔离效果,很棒,功效,正面
771,_,可以,整体,正面
771,_,购买,整体,正面
771,物流,很快,物流,正面
772,降价,生气,价格,负面
773,提亮肤色,满分,功效,正面
773,_,太棒了,整体,正面
774,_,方便,使用体验,正面
774,_,还不错,整体,正面
775,_,相信,整体,正面
775,保障服务,好,物流,正面
775,送货,快,物流,正面
776,_,不好用,整体,负面
776,_,到,气味,中性
776,味道,刺鼻,气味,负面
776,_,难闻,气味,负面
777,_,挺水润,使用体验,正面
778,货好货,便宜,价格,负面
778,话,便宜,价格,负面
778,水,一样,成分,正面
778,_,不好,整体,负面
778,货好货,好,整体,负面
778,味道,还有,气味,正面
779,保湿效果,很好,功效,正面
779,_,喜欢,整体,正面
779,_,好用,整体,正面
779,_,干,整体,负面
780,自然,喜欢,使用体验,正面
780,自然,好看,使用体验,正面
780,颜色味道,喜欢,功效,正面
780,颜色味道,好看,功效,正面
780,_,很自然,功效,正面
781,网上,便宜,价格,正面
782,礼物,小,价格,正面
782,真心,不错,整体,正面
782,_,买到,整体,正面
782,_,到手,整体,正面
782,_,试用,整体,正面
783,_,很多,其他,正面
783,补水效果,很不错,功效,正面
783,_,好,整体,正面
784,_,好多,价格,正面
784,补水效果,挺不错的,功效,正面
784,品牌 快递,快,包装,正面
784,购物,愉快,整体,正面
785,_,挺舒服的,使用体验,正面
785,瓶子,很好看,包装,正面
785,_,挺喜欢的,整体,正面
785,_,挺好的,整体,正面
785,_,还不错,整体,正面
786,_,_,_,_
787,_,很干,使用体验,负面
787,_,不值,整体,负面
788,_,还不错,整体,正面
788,速度,很快,物流,正面
789,_,挺好用的,整体,正面
790,_,不好,整体,负面
791,_,太干,使用体验,正面
791,打底,不错,整体,正面
792,_,_,_,_
793,_,很好用,整体,正面
793,_,推荐,整体,正面
793,_,很好闻,气味,正面
793,味道,淡淡的,气味,正面
794,_,_,_,_
795,效果,期待,功效,正面
795,外观,漂亮,包装,正面
796,补水效果,真的好,功效,正面
796,_,非常满意,整体,正面
796,物流,很快,物流,正面
797,_,很适合,整体,正面
798,下午,到,整体,中性
798,_,快,物流,正面
799,补水,_,功效,正面
799,补水,不错,功效,正面
799,效果,很不错,功效,正面
799,效果,得,功效,正面
800,_,还不错,整体,正面
801,盒子,很好看,包装,正面
801,_,好用,整体,正面
801,_,希望,整体,正面
802,价格,很美丽,价格,正面
802,效果,很好,功效,正面
802,香味,淡淡的,气味,正面
802,香味,还有,气味,正面
803,_,很舒服,使用体验,正面
803,_,很好,整体,正面
803,_,购买,整体,正面
804,包装,不一样,包装,负面
804,包装,快,包装,正面
804,包装,比较优惠,包装,正面
804,服务,好,服务,正面
804,专柜,不一样,气味,负面
804,物流,快,物流,正面
805,价格,实惠,价格,正面
805,同学,推荐,价格,正面
805,同学,挺好的,整体,正面
806,_,应该还可以,整体,正面
806,_,挺好用的,整体,正面
807,活动,没有,价格,负面
807,活动,给力,价格,正面
807,_,挺合适的,整体,正面
808,_,很好,整体,正面
809,_,好评,整体,正面
809,客户,老,整体,正面
810,_,很好,整体,正面
810,味道,喜欢,气味,正面
810,味道,淡淡的,气味,正面
811,_,很薄,使用体验,正面
811,补水效果,不错,功效,正面
811,_,非常好用,整体,正面
812,_,还不错,整体,正面
813,上妆,容易,使用体验,正面
813,_,比较水润,使用体验,正面
813,_,挺好用的,整体,正面
813,物流,很快,物流,正面
814,活动,_,价格,正面
814,_,很划算,价格,正面
815,图片,完好,包装,正面
815,包装,完好,包装,正面
815,图片,上,整体,正面
815,图片,差不多,整体,正面
816,品牌 快递,值得,包装,正面
816,品牌 快递,支持,包装,正面
816,表扬,值得,整体,正面
817,清洁能力,_,功效,中性
817,_,期待,整体,正面
817,_,购买,整体,正面
817,物流,太给力了,物流,正面
817,_,超级快,物流,正面
818,_,不刺激,使用体验,正面
818,_,很温和,使用体验,正面
818,_,不错,整体,正面
819,补水效果,好用,功效,正面
819,补水效果,棒棒哒,功效,正面
820,活动价,_,价格,正面
820,效果,好,功效,正面
821,_,评论,整体,负面
821,_,还不错,整体,正面
822,_,很服帖,使用体验,正面
822,浮粉,没有,使用体验,负面
822,_,用上,使用体验,负面
823,_,很喜欢,整体,正面
824,_,很好用,整体,正面
825,质量,不错,其他,正面
825,_,购买,整体,正面
825,_,非常满意,整体,正面
826,_,更好,整体,正面
826,_,期待,整体,正面
827,推开,不错,使用体验,正面
827,推开,很好,使用体验,正面
827,_,细腻,使用体验,正面
827,肤色,均匀,功效,正面
827,肤色,很好,功效,正面
827,棒哒,棒,物流,正面
828,_,好用,整体,正面
828,_,希望,整体,正面
828,速度,挺快,物流,正面
828,快递员,谢谢,物流,正面
828,_,辛苦了,物流,正面
829,补水效果,挺好的,功效,正面
830,小哥人,很好,物流,正面
830,物流,很快,物流,正面
831,_,是正品,真伪,正面
832,油,不多,功效,中性
832,油,有点点,功效,中性
832,油,还可以,功效,正面
833,泡泡,没有,使用体验,负面
833,_,油,使用体验,负面
833,乳液,_,成分,中性
833,老店,不会差,整体,正面
833,_,垃圾,整体,负面
834,_,挺好的,整体,正面
834,_,是正品,真伪,正面
835,_,挺好的,整体,正面
835,_,比较慢,物流,负面
836,性价比,高,价格,正面
836,滋润,一般,使用体验,中性
836,_,很好推开,使用体验,正面
836,保湿程度,一般,功效,中性
836,保湿 滋润,一般,功效,中性
836,成分,含有,成分,正面
836,成分,老,成分,正面
837,价位,买到,价格,正面
837,价位,还不错,价格,正面
837,_,很喜欢,整体,正面
838,_,很好,整体,正面
839,上妆效果,挺好的,功效,正面
839,上妆效果,还行,功效,正面
839,油性皮肤,适合,整体,正面
840,包装,还可以,包装,正面
841,活动价,_,价格,正面
841,_,好用,整体,正面
841,_,超,整体,正面
842,泡泡,比较少,使用体验,负面
842,_,还行,整体,正面
842,_,不太喜欢,气味,负面
842,_,太香了,气味,负面
842,_,很香,气味,正面
843,_,不错,整体,正面
843,_,划,整体,正面
843,_,小,整体,正面
843,_,得,整体,正面
843,物流,蛮快的,物流,正面
844,_,不干,使用体验,正面
844,_,好用,整体,正面
844,_,完脸,整体,正面
844,_,超,整体,正面
844,_,香香的,气味,负面
845,_,值得,整体,正面
845,_,很不错,整体,正面
845,_,相信,整体,正面
845,_,购买,整体,正面
845,_,是正品,真伪,正面
846,_,便宜,价格,正面
846,_,很划算,价格,正面
846,_,贴,价格,正面
846,_,5星好评,整体,正面
846,_,习惯,整体,正面
846,_,好评,整体,正面
846,品牌 物流,超级快,物流,正面
847,_,很实惠,价格,正面
848,保湿,挺好的,功效,正面
848,_,不错,整体,正面
848,_,到,整体,中性
848,快递,很快,物流,正面
849,活动,挺划算的,价格,正面
850,_,没收到,价格,正面
850,地址,发错,物流,负面
851,_,滑滑的,使用体验,正面
851,_,完脸,整体,正面
851,_,还不错,整体,正面
852,效果,棒棒哒,功效,正面
852,_,很好用,整体,正面
852,_,推荐,整体,正面
853,个人情况,不是特别油腻,使用体验,正面
853,轻薄,好,使用体验,正面
854,质量,不错,其他,正面
854,_,不错,整体,正面
854,_,用用,整体,正面
854,_,随便,整体,负面
855,保湿效果,挺好的,功效,正面
855,_,是正品,真伪,正面
856,包装,挺好的,包装,正面
856,_,用后,整体,正面
856,扫码,是正品,真伪,正面
857,_,比较满意,整体,正面
857,_,还可以,整体,正面
858,_,很好,整体,正面
858,_,还不错,整体,正面
859,正品,很好,真伪,正面
860,十一,划算多了,价格,正面
860,网上,方便,使用体验,正面
860,保湿,一直用,功效,正面
860,_,很好用,整体,正面
860,网上,购买,整体,正面
861,_,有点油,使用体验,负面
861,防摩擦,很贴心,包装,正面
861,散粉,上,整体,正面
861,散粉,很棒,整体,正面
862,_,到,整体,中性
862,_,送到,整体,正面
862,快递,到,物流,中性
863,_,_,_,_
864,_,喜欢,整体,正面
864,_,很好用,整体,正面
865,_,挺保湿的,功效,正面
865,_,黏腻,整体,正面
866,_,贵,价格,正面
866,_,挺好用,整体,正面
866,_,推荐,整体,正面
866,_,香香的,气味,正面
867,_,能遮暇,功效,负面
867,_,希望,整体,正面
867,_,还可以,整体,正面
868,_,超值,价格,正面
868,赠品,还有,价格,正面
868,_,不错,整体,正面
868,_,好,整体,正面
868,_,很喜欢,整体,正面
868,_,试用,整体,正面
869,_,非常好用,整体,正面
870,_,不错,整体,正面
871,_,便宜,价格,正面
871,_,还不错,整体,正面
872,_,不刺激,使用体验,正面
872,_,光滑,使用体验,正面
872,_,很保湿,功效,正面
872,补水效果,非常好,功效,正面
872,精华,嫩嫩的,成分,正面
872,精华,完水,成分,正面
872,精华,很多,成分,正面
873,包装,漂亮,包装,正面
873,包装,精美,包装,正面
873,_,挺好的,整体,正面
873,_,正品,真伪,正面
874,恒润乳,特别好,功效,正面
874,_,五星,整体,正面
874,品牌 家,好多,整体,正面
874,_,好评,整体,正面
874,客服,很贴心,服务,正面
875,_,细腻,使用体验,正面
875,味道,_,气味,中性
876,_,便宜,价格,正面
877,购买,挺多的,成分,正面
877,购买,值得,整体,正面
877,_,挺好用的,整体,正面
878,_,回购,整体,正面
878,_,很喜欢,整体,正面
879,_,很轻薄,使用体验,正面
879,_,不错,整体,正面
880,活动,_,价格,正面
880,保湿补水,应该不错,功效,正面
881,_,超级划算,价格,正面
881,真心,很服帖,使用体验,正面
881,真心,贴,使用体验,正面
881,真心,不错,整体,正面
882,补水,很好用,功效,正面
882,补水,贴,功效,正面
882,补水,非常好,功效,正面
882,精华,好多,成分,正面
882,蚕,贴,成分,正面
883,_,大爱呀,整体,正面
883,_,非常喜欢,整体,正面
884,送货,高效,物流,正面
885,_,舒服,使用体验,正面
885,_,超,整体,正面
885,_,还可以,整体,正面
886,_,非常实惠,价格,正面
886,_,还不错,整体,正面
887,_,_,_,_
888,遮瑕,好用,功效,正面
888,遮瑕,白,功效,正面
889,价格,实惠,价格,正面
889,_,购买,整体,正面
889,_,购买,整体,负面
889,快递速度,快,物流,正面
889,快递速度,没,物流,负面
890,活动,_,价格,正面
890,价格,亲民,价格,正面
890,_,好多,价格,正面
890,_,还行,整体,正面
891,_,很满意,整体,正面
891,_,购买,整体,正面
892,_,非常好用,整体,正面
893,东西质量,很好,其他,正面
893,_,回购,整体,正面
894,购物,愉快,整体,正面
895,_,一如既往的好,整体,正面
896,_,好用,整体,正面
897,_,_,_,_
898,_,很喜欢,整体,正面
898,_,很好用,整体,正面
899,泡沫,没有,使用体验,负面
899,人,洗不干净,物流,负面
900,_,喜欢,整体,正面
900,_,挺好,整体,正面
900,_,购买,整体,正面
901,_,非常滋润,使用体验,正面
902,活动,_,价格,正面
902,_,物美价廉,价格,正面
902,_,五星,整体,正面
902,_,好评,整体,正面
903,_,方便,使用体验,正面
903,设计,挺好,其他,正面
903,清洁,挺干净的,功效,正面
903,水,不刺激,成分,正面
903,_,喜欢,整体,正面
904,_,还不错,整体,正面
904,_,很快,物流,正面
905,_,很满意,整体,正面
905,_,香香的,气味,正面
906,_,小,整体,正面
906,快寄,很给力,物流,正面
907,活动,_,价格,正面
907,_,超划算,价格,正面
907,_,nice,整体,正面
907,_,好用,整体,正面
907,_,棒棒哒,整体,正面
907,_,是正品,真伪,正面
908,礼物,谢谢,价格,正面
908,_,很保湿,功效,正面
908,精华,很多,成分,正面
909,_,到,整体,中性
909,_,好,整体,正面
909,超喜欢,棒棒,整体,正面
909,_,超级满意,整体,正面
909,物流,快,物流,正面
910,颜色,很适合,功效,正面
910,_,希望,整体,正面
910,收货,及时,物流,正面
910,收货,很适合,物流,正面
911,_,出,整体,正面
911,_,美美哒,整体,正面
912,_,有点油,使用体验,负面
912,_,很好,整体,正面
912,酒精味,太重,气味,负面
913,_,优惠,价格,正面
913,_,很优惠,价格,正面
913,活动,搞,价格,正面
913,_,很多,其他,正面
913,_,不错,整体,正面
913,_,相信,整体,正面
914,_,到,整体,中性
914,_,真的很好,整体,正面
915,_,还不错,整体,正面
916,活动,优惠很多,价格,正面
916,活动,购买,价格,正面
916,品牌 快递,神速,包装,负面
916,_,太给力了,物流,正面
917,提亮肤色,不好用,功效,负面
917,提亮肤色,抹不开,功效,负面
917,效果,没有,功效,负面
918,真心,不错,整体,正面
919,_,还不错,整体,正面
920,味道,是正品,气味,正面
920,味道,没错,气味,正面
921,_,好用,整体,正面
921,_,是正品,真伪,正面
922,_,还可以,整体,正面
923,_,到,整体,中性
923,快递,很给力,物流,正面
924,保湿效果,还不错,功效,正面
924,_,还不错,整体,正面
925,活动,很好,价格,正面
925,_,很实惠,价格,正面
925,补水效果,很好,功效,正面
925,_,好用,整体,正面
926,味道,不错,气味,正面
926,味道,挺保湿,气味,正面
926,味道,挺好的,气味,正面
927,水,好,成分,正面
927,气垫cc霜,挺好的,整体,正面
927,味道,好,气味,正面
928,_,很好,整体,正面
928,_,非常喜欢,整体,正面
928,_,没错,气味,正面
929,_,一如既往的好,整体,正面
929,客户,老,整体,正面
930,_,一如既往的好,整体,正面
930,_,喜欢喜欢,整体,正面
930,_,购买,整体,正面
931,_,明显,功效,正面
931,变化,明显,功效,正面
931,变化,没感觉到,功效,负面
931,_,小小,尺寸,负面
932,物流,快,物流,正面
933,程度,可以,使用体验,正面
933,程度,奇怪,使用体验,正面
933,吸收,非常好,使用体验,正面
933,味道,奇怪,气味,正面
934,账速度,到,物流,中性
934,账速度,快,物流,正面
935,卡粉,不好用,使用体验,负面
936,活动,_,价格,正面
936,_,还可以,整体,正面
937,性价比,很高,价格,正面
937,活动,很高,价格,正面
937,_,不错,整体,正面
937,_,值得,整体,正面
937,_,购买,整体,正面
938,关键,不过敏,使用体验,正面
938,关键,很服帖,使用体验,正面
938,精华,很多,成分,正面
938,精华,很服帖,成分,正面
938,关键,很好用,整体,正面
939,_,不好用,整体,负面
940,_,比较干,使用体验,负面
940,保湿效果,很好,功效,正面
940,垫脸,干,整体,正面
941,痘痘,自然,使用体验,正面
941,_,还不错,整体,正面
942,价格,便宜,价格,正面
942,_,好,整体,正面
943,价格,便宜,价格,正面
943,_,一般,整体,中性
943,用用,行,整体,正面
944,吸收,不油腻,使用体验,正面
944,吸收,挺好,使用体验,正面
944,吸收,没有,使用体验,负面
944,保护措施,挺好,整体,正面
945,补水效果,_,功效,中性
945,_,值得,整体,负面
945,_,购买,整体,正面
946,盒子,总,包装,正面
946,盒子,挺划算的,包装,正面
946,盒子,没有,包装,负面
946,包装,白,包装,负面
946,盒子,简陋,包装,负面
946,_,挺好用的,整体,正面
946,_,满意,整体,正面
947,_,很薄,使用体验,正面
947,膜布,柔软,使用体验,正面
947,补水效果,不错,功效,正面
947,包装,好看,包装,正面
947,精华,满满,成分,正面
948,_,不错,整体,正面
949,_,很实惠,价格,正面
949,_,挺喜欢,整体,正面
949,_,美美的,整体,正面
950,_,不错,整体,正面
950,_,好,整体,正面
950,时间,长,物流,正面
951,后面,好多,价格,正面
951,用完,有点油,使用体验,负面
951,后面,到,整体,中性
952,_,舒服,使用体验,负面
952,推开,还行,使用体验,正面
953,_,_,_,_
954,_,挺舒服的,使用体验,正面
954,_,还不错,整体,正面
955,提亮肤色,挺好用的,功效,正面
956,_,不错,整体,正面
956,_,很好,整体,正面
